CM035316.1	306601	307020
CM035316.1	307022	307648
CM035316.1	307743	308783
CM035316.1	309562	311670
CM035316.1	311721	312293
CM035316.1	312338	313168
CM035316.1	313180	313779
CM035316.1	313809	314681
CM035316.1	314727	315446
CM035316.1	316949	317359
CM035316.1	317659	318654
CM035316.1	318706	318945
CM035316.1	319308	320327
CM035316.1	320377	322608
CM035316.1	323143	323832
CM035316.1	323896	325776
CM035316.1	325822	326553
CM035316.1	326564	326908
CM035316.1	327337	327510
CM035316.1	327532	331998
CM035316.1	332046	334169
CM035316.1	334794	336881
CM035316.1	337119	338063
CM035316.1	338235	338642
CM035316.1	338760	339296
CM035316.1	339355	340047
CM035316.1	340087	341067
CM035316.1	341164	341883
CM035316.1	342040	342255
CM035316.1	342492	343661
CM035316.1	343708	344307
CM035316.1	344374	347610
CM035316.1	347699	348799
CM035316.1	349261	349692
CM035316.1	349747	350187
CM035316.1	350229	354737
CM035316.1	354743	356404
CM035316.1	357049	357666
CM035316.1	358287	359264
CM035316.1	359318	360235
CM035316.1	360294	361367
CM035316.1	361422	362285
CM035316.1	362296	362964
CM035316.1	363004	364473
CM035316.1	365089	367167
CM035316.1	367542	368012
CM035316.1	368041	373953
CM035316.1	374003	374284
CM035316.1	374339	374935
CM035316.1	374981	376078
CM035316.1	376162	376824
CM035316.1	376827	377795
CM035316.1	377838	380429
CM035316.1	381086	382048
CM035316.1	382521	383468
CM035316.1	384088	384900
CM035316.1	384952	385902
CM035316.1	385953	386294
CM035316.1	386306	387130
CM035316.1	387204	388127
CM035316.1	388133	389611
CM035316.1	389826	390758
CM035316.1	391213	391728
CM035316.1	391821	391985
CM035316.1	392222	393094
CM035316.1	393192	393617
CM035316.1	394138	394893
CM035316.1	395582	397159
CM035316.1	397165	399027
CM035316.1	399296	399871
CM035316.1	399911	400372
CM035316.1	400493	401509
CM035316.1	402587	403804
CM035316.1	403852	404535
CM035316.1	404732	406054
CM035316.1	406310	407236
CM035316.1	407409	407915
CM035316.1	408027	408671
CM035316.1	408898	409734
CM035316.1	410264	410908
CM035316.1	411007	412419
CM035316.1	412482	413255
CM035316.1	413313	413711
CM035316.1	414041	414337
CM035316.1	414348	415538
CM035316.1	415742	417595
CM035316.1	417657	418694
CM035316.1	418740	421988
CM035316.1	422774	424714
CM035316.1	425515	426000
CM035316.1	426049	426603
CM035316.1	426705	427475
CM035316.1	427498	431853
CM035316.1	431890	432192
CM035316.1	432269	432610
CM035316.1	432682	433284
CM035316.1	433467	434120
CM035316.1	435030	435641
CM035316.1	435684	436340
CM035316.1	436403	440029
CM035316.1	440068	441369
CM035316.1	441456	442490
CM035316.1	442548	443021
CM035316.1	443180	444025
CM035316.1	444115	444576
CM035316.1	444660	445037
CM035316.1	445049	446257
CM035316.1	446384	447277
CM035316.1	447718	448395
CM035316.1	448988	449620
CM035316.1	449914	451176
CM035316.1	451224	452042
CM035316.1	452096	456529
CM035316.1	456826	457521
CM035316.1	457581	458384
CM035316.1	458445	459656
CM035316.1	460974	463703
CM035316.1	463780	464478
CM035316.1	464522	465046
CM035316.1	465073	466695
CM035316.1	466770	467327
CM035316.1	467633	468172
CM035316.1	468185	468655
CM035316.1	468956	470560
CM035316.1	470617	473439
CM035316.1	473474	478663
CM035316.1	478729	479358
CM035316.1	479401	480654
CM035316.1	480795	481760
CM035316.1	481880	482530
CM035316.1	482543	485476
CM035316.1	486306	486683
CM035316.1	486675	487910
CM035316.1	488021	488698
CM035316.1	488708	489325
CM035316.1	489397	491514
CM035316.1	491632	492414
CM035316.1	492439	492633
CM035316.1	493123	501423
CM035316.1	503317	508011
CM035316.1	509009	513382
CM035316.1	514082	514474
CM035316.1	514486	515493
CM035316.1	515726	516715
CM035316.1	516702	518486
CM035316.1	518675	520468
CM035316.1	520478	521509
CM035316.1	521840	522973
CM035316.1	523115	523414
CM035316.1	523515	525128
CM035316.1	525187	525717
CM035316.1	526169	527623
CM035316.1	528128	528415
CM035316.1	529234	530400
CM035316.1	530532	531590
CM035316.1	532681	533172
CM035316.1	533222	534535
CM035316.1	534546	534935
CM035316.1	535158	537584
CM035316.1	538315	540054
CM035316.1	543160	551454
CM035316.1	564324	565118
CM035316.1	565126	565701
CM035316.1	565706	566404
CM035316.1	566875	567732
CM035316.1	567973	568284
CM035316.1	568338	569060
CM035316.1	569695	571179
CM035316.1	571234	571539
CM035316.1	571546	572244
CM035316.1	572360	572998
CM035316.1	573008	574189
CM035316.1	574344	575006
CM035316.1	575147	576490
CM035316.1	576503	577477
CM035316.1	577520	578542
CM035316.1	578644	579111
CM035316.1	579131	581980
CM035316.1	583263	585002
CM035316.1	585853	587646
CM035316.1	589306	590241
CM035316.1	590427	598700
CM035316.1	599737	600444
CM035316.1	600458	603523
CM035316.1	603733	604371
CM035316.1	604376	606289
CM035316.1	606472	607212
CM035316.1	607261	608025
CM035316.1	608531	610087
CM035316.1	610593	610675
CM035316.1	610965	611774
CM035316.1	611977	612408
CM035316.1	612686	613288
CM035316.1	613312	614043
CM035316.1	614085	615005
CM035316.1	615272	615838
CM035316.1	616052	618106
CM035316.1	618553	619473
CM035316.1	619539	620441
CM035316.1	620716	621318
CM035316.1	621441	623150
CM035316.1	623539	624525
CM035316.1	625085	627292
CM035316.1	627328	631371
CM035316.1	631548	631904
CM035316.1	632100	632531
CM035316.1	632811	633269
CM035316.1	634012	635139
CM035316.1	635277	640142
CM035316.1	640229	643393
CM035316.1	643398	644498
CM035316.1	644522	645913
CM035316.1	646056	648386
CM035316.1	648725	649156
CM035316.1	649583	651787
CM035316.1	652275	652490
CM035316.1	652685	654367
CM035316.1	654881	656128
CM035316.1	656565	656996
CM035316.1	657192	657464
CM035316.1	657614	658426
CM035316.1	658573	658788
CM035316.1	659017	659607
CM035316.1	659637	660560
CM035316.1	661220	661690
CM035316.1	661938	663221
CM035316.1	663347	664105
CM035316.1	664221	667781
CM035316.1	668251	668655
CM035316.1	668743	669252
CM035316.1	669256	671547
CM035316.1	672313	672870
CM035316.1	672933	672965
CM035316.1	673009	673266
CM035316.1	673284	675080
CM035316.1	676506	677066
CM035316.1	677165	677237
CM035316.1	677297	678346
CM035316.1	678461	683293
CM035316.1	683400	684173
CM035316.1	684225	685829
CM035316.1	685912	689277
CM035316.1	689376	689448
CM035316.1	690142	690690
CM035316.1	690736	694101
CM035316.1	694184	695788
CM035316.1	695840	696691
CM035316.1	696931	697446
CM035316.1	697456	698280
CM035316.1	698327	699523
CM035316.1	699533	700357
CM035316.1	700501	701697
CM035316.1	701744	702568
CM035316.1	702578	703072
CM035316.1	703090	703599
CM035316.1	703651	705057
CM035316.1	705058	705420
CM035316.1	705532	706188
CM035316.1	706706	707182
CM035316.1	707210	708052
CM035316.1	708159	709697
CM035316.1	709855	710505
CM035316.1	710626	712593
CM035316.1	712608	714935
CM035316.1	714983	715261
CM035316.1	715529	716824
CM035316.1	718583	719524
CM035316.1	719616	720746
CM035316.1	720965	721321
CM035316.1	722607	722885
CM035316.1	722933	725260
CM035316.1	726559	727881
CM035316.1	729001	729846
CM035316.1	730075	730851
CM035316.1	730855	732195
CM035316.1	732253	733428
CM035316.1	733934	734431
CM035316.1	734672	735238
CM035316.1	735314	735628
CM035316.1	736278	737093
CM035316.1	737475	737939
CM035316.1	738610	739455
CM035316.1	740542	740838
CM035316.1	740907	741488
CM035316.1	742227	742613
CM035316.1	742854	743135
CM035316.1	743219	744640
CM035316.1	744725	744877
CM035316.1	745390	745884
CM035316.1	746178	746873
CM035316.1	747049	747903
CM035316.1	748028	748954
CM035316.1	750153	750395
CM035316.1	750416	750658
CM035316.1	750686	751306
CM035316.1	751333	751599
CM035316.1	751874	752332
CM035316.1	752336	752668
CM035316.1	753211	754845
CM035316.1	755545	755886
CM035316.1	757077	757409
CM035316.1	757413	757871
CM035316.1	758146	758412
CM035316.1	758439	759059
CM035316.1	759087	759329
CM035316.1	759350	759880
CM035316.1	760194	760601
CM035316.1	760622	761287
CM035316.1	761848	761921
CM035316.1	762784	763038
CM035316.1	763522	763594
CM035316.1	763729	763989
CM035316.1	764296	765087
CM035316.1	765221	765664
CM035316.1	765723	766865
CM035316.1	767645	767718
CM035316.1	768279	768944
CM035316.1	769366	769755
CM035316.1	769981	770235
CM035316.1	770883	771158
CM035316.1	771168	771428
CM035316.1	771777	773018
CM035316.1	773376	773810
CM035316.1	773905	777063
CM035316.1	777121	777360
CM035316.1	777834	778067
CM035316.1	779029	779286
CM035316.1	779352	780110
CM035316.1	780946	783834
CM035316.1	783991	784227
CM035316.1	784833	785180
CM035316.1	785284	786102
CM035316.1	787237	788193
CM035316.1	789370	794913
CM035316.1	795232	796125
CM035316.1	796333	797304
CM035316.1	797308	797865
CM035316.1	798031	798615
CM035316.1	798750	799607
CM035316.1	799656	799814
CM035316.1	799898	800053
CM035316.1	800347	800667
CM035316.1	800948	801706
CM035316.1	801754	801957
CM035316.1	804689	805309
CM035316.1	805519	805722
CM035316.1	805770	806528
CM035316.1	806809	807129
CM035316.1	807423	807578
CM035316.1	807662	807820
CM035316.1	807869	808726
CM035316.1	808861	809445
CM035316.1	809611	810168
CM035316.1	810172	811143
CM035316.1	811351	812352
CM035316.1	812649	813851
CM035316.1	815691	817511
CM035316.1	817667	818671
CM035316.1	819519	819962
CM035316.1	819987	820253
CM035316.1	820842	821540
CM035316.1	821971	822687
CM035316.1	822693	823094
CM035316.1	823137	824447
CM035316.1	824679	824870
CM035316.1	825068	825760
CM035316.1	826111	827313
CM035316.1	827845	828315
CM035316.1	828510	829004
CM035316.1	829519	829860
CM035316.1	830986	832041
CM035316.1	832517	832900
CM035316.1	833107	833472
CM035316.1	833612	833998
CM035316.1	834670	834894
CM035316.1	834936	835217
CM035316.1	835282	835797
CM035316.1	836014	836460
CM035316.1	837262	837498
CM035316.1	837694	837975
CM035316.1	838074	838403
CM035316.1	839149	839433
CM035316.1	840058	840648
CM035316.1	840815	841747
CM035316.1	841850	842773
CM035316.1	842817	843308
CM035316.1	843426	843498
CM035316.1	843606	844676
CM035316.1	845185	845685
CM035316.1	845849	846325
CM035316.1	846408	846818
CM035316.1	846942	848732
CM035316.1	849121	849567
CM035316.1	850278	850730
CM035316.1	851258	854509
CM035316.1	856519	856707
CM035316.1	856912	857787
CM035316.1	858244	859443
CM035316.1	860017	860922
CM035316.1	861398	861781
CM035316.1	861968	862040
CM035316.1	862158	862649
CM035316.1	862693	864294
CM035316.1	864728	865267
CM035316.1	865951	866355
CM035316.1	866618	867013
CM035316.1	867206	867832
CM035316.1	868007	868306
CM035316.1	868417	868938
CM035316.1	869088	869387
CM035316.1	869401	869697
CM035316.1	869891	870280
CM035316.1	870893	871984
CM035316.1	872423	873556
CM035316.1	874164	874622
CM035316.1	874848	875153
CM035316.1	876112	876483
CM035316.1	877450	878076
CM035316.1	878134	878850
CM035316.1	878935	880260
CM035316.1	880528	882456
CM035316.1	883106	883489
CM035316.1	883661	884920
CM035316.1	885400	885783
CM035316.1	886433	888463
CM035316.1	888992	889444
CM035316.1	889448	891874
CM035316.1	891968	893311
CM035316.1	893669	895270
CM035316.1	895397	896656
CM035316.1	896699	897445
CM035316.1	897522	899507
CM035316.1	899869	900537
CM035316.1	900619	901044
CM035316.1	901087	902646
CM035316.1	902770	903246
CM035316.1	903374	903898
CM035316.1	904689	904967
CM035316.1	904978	905994
CM035316.1	906092	906907
CM035316.1	907104	907397
CM035316.1	907550	908302
CM035316.1	908331	909008
CM035316.1	909132	909371
CM035316.1	909478	909888
CM035316.1	910202	910789
CM035316.1	910807	911061
CM035316.1	911087	911515
CM035316.1	911558	911860
CM035316.1	911915	912520
CM035316.1	912645	913130
CM035316.1	913350	913604
CM035316.1	913622	914209
CM035316.1	914523	914933
CM035316.1	915040	915279
CM035316.1	916846	917112
CM035316.1	917398	917613
CM035316.1	917749	918060
CM035316.1	918488	919231
CM035316.1	919326	919664
CM035316.1	919763	920878
CM035316.1	920957	921172
CM035316.1	921178	921753
CM035316.1	921900	922142
CM035316.1	923788	924426
CM035316.1	924476	925405
CM035316.1	925519	928827
CM035316.1	929491	935088
CM035316.1	935518	936156
CM035316.1	936189	936473
CM035316.1	936548	937138
CM035316.1	937264	943140
CM035316.1	943203	944723
CM035316.1	944795	945130
CM035316.1	945324	945824
CM035316.1	946174	946428
CM035316.1	946779	947021
CM035316.1	947603	948220
CM035316.1	949254	951830
CM035316.1	952090	952863
CM035316.1	952885	953082
CM035316.1	953092	953844
CM035316.1	954124	954993
CM035316.1	955057	955602
CM035316.1	956525	957229
CM035316.1	958336	958635
CM035316.1	958645	959163
CM035316.1	959680	960384
CM035316.1	961322	961867
CM035316.1	961931	962893
CM035316.1	963080	963832
CM035316.1	963847	965778
CM035316.1	966677	966958
CM035316.1	967393	967920
CM035316.1	968046	968669
CM035316.1	969047	969409
CM035316.1	969449	969880
CM035316.1	969898	970575
CM035316.1	970586	971083
CM035316.1	971104	971703
CM035316.1	971737	972252
CM035316.1	972263	972880
CM035316.1	972958	973389
CM035316.1	973429	973791
CM035316.1	974169	974792
CM035316.1	974918	975265
CM035316.1	975797	976096
CM035316.1	976226	976624
CM035316.1	976706	977044
CM035316.1	977496	978005
CM035316.1	978359	979084
CM035316.1	979330	979512
CM035316.1	979844	980860
CM035316.1	981161	981670
CM035316.1	981700	982134
CM035316.1	982237	982482
CM035316.1	982628	983002
CM035316.1	983016	983168
CM035316.1	984035	984394
CM035316.1	984439	984807
CM035316.1	985079	985348
CM035316.1	985476	985718
CM035316.1	988352	991165
CM035316.1	992697	993698
CM035316.1	994881	996509
CM035316.1	996785	997063
CM035316.1	997514	997801
CM035316.1	997981	998223
CM035316.1	998516	999961
CM035316.1	1000228	1000971
CM035316.1	1005627	1006361
CM035316.1	1006401	1007072
CM035316.1	1007133	1007594
CM035316.1	1007606	1007923
CM035316.1	1008825	1009397
CM035316.1	1009573	1009767
CM035316.1	1010128	1010901
CM035316.1	1010935	1011005
CM035316.1	1011390	1011776
CM035316.1	1011789	1013132
CM035316.1	1014695	1016323
CM035316.1	1016537	1018165
CM035316.1	1018186	1018500
CM035316.1	1018536	1019654
CM035316.1	1020661	1022151
CM035316.1	1022555	1023205
CM035316.1	1023388	1023717
CM035316.1	1023724	1025028
CM035316.1	1025728	1026339
CM035316.1	1026349	1027431
CM035316.1	1027592	1027843
CM035316.1	1028736	1029377
CM035316.1	1030130	1031758
CM035316.1	1031972	1033600
CM035316.1	1034022	1034720
CM035316.1	1035386	1035607
CM035316.1	1037323	1037748
CM035316.1	1038008	1038184
CM035316.1	1039063	1039239
CM035316.1	1039499	1039924
CM035316.1	1040840	1042438
CM035316.1	1042929	1058405
CM035316.1	1058531	1058785
CM035316.1	1058994	1059344
CM035316.1	1059346	1059615
CM035316.1	1059727	1059969
CM035316.1	1060024	1060311
CM035316.1	1060355	1062256
CM035316.1	1062300	1063028
CM035316.1	1062987	1064603
CM035316.1	1065180	1065449
CM035316.1	1065451	1065801
CM035316.1	1066124	1066194
CM035316.1	1066257	1066577
CM035316.1	1066597	1066669
CM035316.1	1066754	1067032
CM035316.1	1067062	1067241
CM035316.1	1067680	1068009
CM035316.1	1068093	1068341
CM035316.1	1069460	1070755
CM035316.1	1070763	1071068
CM035316.1	1071151	1071384
CM035316.1	1071653	1072501
CM035316.1	1072514	1073446
CM035316.1	1073577	1073774
CM035316.1	1073786	1074142
CM035316.1	1074262	1075989
CM035316.1	1076226	1076579
CM035316.1	1076633	1077436
CM035316.1	1077455	1078429
CM035316.1	1078487	1078774
CM035316.1	1078789	1078920
CM035316.1	1079704	1080099
CM035316.1	1080319	1080756
CM035316.1	1081094	1081498
CM035316.1	1082302	1082433
CM035316.1	1082448	1082735
CM035316.1	1082793	1083767
CM035316.1	1083786	1084589
CM035316.1	1084643	1084996
CM035316.1	1085233	1086960
CM035316.1	1087080	1087436
CM035316.1	1087448	1087645
CM035316.1	1087776	1088708
CM035316.1	1088721	1089569
CM035316.1	1089838	1090071
CM035316.1	1090154	1090459
CM035316.1	1090467	1091762
CM035316.1	1092503	1092718
CM035316.1	1092740	1093285
CM035316.1	1093416	1093613
CM035316.1	1093625	1093981
CM035316.1	1094101	1095828
CM035316.1	1096065	1096418
CM035316.1	1096472	1097275
CM035316.1	1097294	1098268
CM035316.1	1098326	1098613
CM035316.1	1098628	1098759
CM035316.1	1098962	1099321
CM035316.1	1099632	1099898
CM035316.1	1099960	1100457
CM035316.1	1101059	1102768
CM035316.1	1102812	1103540
CM035316.1	1105842	1106708
CM035316.1	1107385	1108896
CM035316.1	1109959	1110945
CM035316.1	1111127	1111423
CM035316.1	1112445	1113650
CM035316.1	1113723	1113959
CM035316.1	1114071	1114703
CM035316.1	1114878	1116329
CM035316.1	1116563	1117417
CM035316.1	1117539	1117700
CM035316.1	1117858	1118220
CM035316.1	1118558	1119160
CM035316.1	1119219	1120361
CM035316.1	1120974	1121219
CM035316.1	1121587	1122210
CM035316.1	1122416	1122964
CM035316.1	1123023	1123685
CM035316.1	1124716	1125909
CM035316.1	1125919	1126263
CM035316.1	1126646	1127353
CM035316.1	1128200	1128586
CM035316.1	1129086	1130207
CM035316.1	1130414	1131151
CM035316.1	1131524	1132075
CM035316.1	1132108	1132941
CM035316.1	1134898	1135158
CM035316.1	1137120	1139354
CM035316.1	1139701	1140810
CM035316.1	1141310	1141732
CM035316.1	1142194	1146183
CM035316.1	1146502	1147272
CM035316.1	1147584	1149995
CM035316.1	1150231	1151457
CM035316.1	1151553	1152647
CM035316.1	1153299	1153913
CM035316.1	1154064	1155284
CM035316.1	1155345	1156208
CM035316.1	1156562	1157722
CM035316.1	1157936	1159060
CM035316.1	1160374	1175904
CM035316.1	1176211	1179150
CM035316.1	1179973	1185177
CM035316.1	1185604	1186995
CM035316.1	1187114	1187539
CM035316.1	1187549	1187902
CM035316.1	1188111	1189550
CM035316.1	1189576	1190850
CM035316.1	1190856	1191125
CM035316.1	1191154	1191819
CM035316.1	1191820	1192227
CM035316.1	1199603	1201366
CM035316.1	1202467	1204041
CM035316.1	1204070	1204339
CM035316.1	1204345	1205619
CM035316.1	1205645	1207084
CM035316.1	1207293	1207646
CM035316.1	1207656	1208081
CM035316.1	1208200	1210131
CM035316.1	1210363	1212243
CM035316.1	1212316	1212708
CM035316.1	1212698	1213072
CM035316.1	1213155	1213625
CM035316.1	1213640	1214629
CM035316.1	1215357	1216664
CM035316.1	1217214	1217492
CM035316.1	1217717	1219261
CM035316.1	1219289	1219888
CM035316.1	1220281	1220811
CM035316.1	1220824	1221648
CM035316.1	1221706	1223112
CM035316.1	1223139	1224338
CM035316.1	1224365	1226107
CM035316.1	1227124	1229031
CM035316.1	1229077	1229517
CM035316.1	1229802	1230080
CM035316.1	1230305	1231849
CM035316.1	1231877	1232476
CM035316.1	1232604	1236650
CM035316.1	1237001	1237441
CM035316.1	1237487	1239394
CM035316.1	1239474	1240025
CM035316.1	1240412	1242154
CM035316.1	1242181	1243380
CM035316.1	1243407	1244813
CM035316.1	1244871	1245695
CM035316.1	1245708	1246238
CM035316.1	1246386	1247120
CM035316.1	1247275	1248039
CM035316.1	1248053	1248334
CM035316.1	1248398	1248889
CM035316.1	1248918	1249358
CM035316.1	1249442	1250038
CM035316.1	1251112	1252428
CM035316.1	1252511	1253656
CM035316.1	1254160	1254750
CM035316.1	1254805	1255956
CM035316.1	1256003	1257148
CM035316.1	1257239	1258960
CM035316.1	1259041	1260186
CM035316.1	1260685	1262937
CM035316.1	1262907	1264124
CM035316.1	1265182	1266783
CM035316.1	1267279	1267692
CM035316.1	1268267	1274509
CM035316.1	1274540	1277908
CM035316.1	1277963	1279693
CM035316.1	1279990	1280772
CM035316.1	1280980	1282203
CM035316.1	1282213	1283172
CM035316.1	1283293	1284090
CM035316.1	1284879	1285361
CM035316.1	1285521	1286522
CM035316.1	1286865	1289594
CM035316.1	1289728	1290567
CM035316.1	1290884	1292092
CM035316.1	1292484	1292900
CM035316.1	1292911	1294947
CM035316.1	1296833	1298050
CM035316.1	1298622	1299260
CM035316.1	1299474	1300313
CM035316.1	1300382	1301035
CM035316.1	1301607	1302320
CM035316.1	1302733	1303275
CM035316.1	1303972	1304463
CM035316.1	1305863	1308439
CM035316.1	1308452	1309237
CM035316.1	1309267	1309713
CM035316.1	1309745	1310455
CM035316.1	1310570	1311091
CM035316.1	1311381	1311743
CM035316.1	1311833	1312543
CM035316.1	1312581	1314245
CM035316.1	1314340	1315482
CM035316.1	1315574	1316518
CM035316.1	1316579	1317799
CM035316.1	1317848	1319278
CM035316.1	1319329	1319994
CM035316.1	1320065	1321309
CM035316.1	1321355	1321663
CM035316.1	1321716	1322288
CM035316.1	1322303	1322707
CM035316.1	1322872	1323819
CM035316.1	1323880	1324365
CM035316.1	1324457	1325104
CM035316.1	1325115	1325342
CM035316.1	1325405	1327693
CM035316.1	1327704	1328423
CM035316.1	1328482	1329684
CM035316.1	1329741	1330622
CM035316.1	1330658	1331527
CM035316.1	1331621	1332343
CM035316.1	1332486	1333319
CM035316.1	1333322	1335322
CM035316.1	1335372	1335704
CM035316.1	1335753	1336583
CM035316.1	1336627	1337328
CM035316.1	1337607	1338695
CM035316.1	1338820	1341300
CM035316.1	1341610	1342311
CM035316.1	1342331	1344349
CM035316.1	1344475	1345770
CM035316.1	1345973	1346719
CM035316.1	1346798	1347373
CM035316.1	1347390	1347944
CM035316.1	1348615	1349712
CM035316.1	1349777	1353016
CM035316.1	1353028	1353978
CM035316.1	1354113	1354799
CM035316.1	1354858	1355241
CM035316.1	1355305	1355655
CM035316.1	1355674	1356108
CM035316.1	1356165	1356878
CM035316.1	1357219	1357713
CM035316.1	1357727	1358932
CM035316.1	1358978	1359862
CM035316.1	1360128	1362434
CM035316.1	1362543	1363589
CM035316.1	1363603	1366776
CM035316.1	1366880	1369504
CM035316.1	1369679	1372987
CM035316.1	1373437	1374573
CM035316.1	1375220	1375759
CM035316.1	1375830	1379579
CM035316.1	1379603	1380337
CM035316.1	1380386	1381486
CM035316.1	1381982	1384606
CM035316.1	1384685	1385068
CM035316.1	1385383	1385952
CM035316.1	1386112	1387677
CM035316.1	1387775	1388560
CM035316.1	1388551	1390287
CM035316.1	1390335	1391108
CM035316.1	1391116	1391658
CM035316.1	1391961	1393208
CM035316.1	1393355	1393894
CM035316.1	1394173	1395102
CM035316.1	1395171	1396037
CM035316.1	1396051	1396590
CM035316.1	1396814	1398424
CM035316.1	1398426	1401728
CM035316.1	1401831	1403423
CM035316.1	1403558	1405822
CM035316.1	1405976	1406269
CM035316.1	1406755	1407399
CM035316.1	1407562	1410090
CM035316.1	1410300	1411700
CM035316.1	1411756	1412808
CM035316.1	1412949	1413248
CM035316.1	1413357	1414532
CM035316.1	1415277	1416470
CM035316.1	1416511	1417134
CM035316.1	1417379	1417933
CM035316.1	1418004	1418579
CM035316.1	1418674	1419159
CM035316.1	1419172	1419669
CM035316.1	1419760	1420200
CM035316.1	1420326	1420748
CM035316.1	1420809	1421420
CM035316.1	1421437	1423323
CM035316.1	1423416	1423706
CM035316.1	1423728	1424339
CM035316.1	1424400	1424822
CM035316.1	1424948	1425388
CM035316.1	1425392	1425976
CM035316.1	1426291	1428573
CM035316.1	1428593	1429045
CM035316.1	1429265	1430002
CM035316.1	1430118	1431281
CM035316.1	1431283	1431480
CM035316.1	1431583	1431951
CM035316.1	1432038	1432523
CM035316.1	1432578	1433285
CM035316.1	1433388	1433687
CM035316.1	1434201	1435874
CM035316.1	1435915	1436700
CM035316.1	1436800	1437588
CM035316.1	1437940	1440267
CM035316.1	1440340	1441608
CM035316.1	1442746	1443681
CM035316.1	1443883	1444686
CM035316.1	1444778	1446994
CM035316.1	1447317	1448738
CM035316.1	1448822	1449592
CM035316.1	1449633	1450310
CM035316.1	1450404	1450739
CM035316.1	1450740	1452425
CM035316.1	1453008	1455068
CM035316.1	1455097	1455729
CM035316.1	1456013	1456921
CM035316.1	1457132	1458067
CM035316.1	1458082	1458627
CM035316.1	1458689	1461295
CM035316.1	1461297	1462202
CM035316.1	1462353	1463207
CM035316.1	1463296	1464573
CM035316.1	1464628	1464918
